Index,Clue,Solution,Spaced_Solution,gemma_predicted
39143,Rubber plant found by the shore,sanderling,sanderling,assemblage
114909,Articulate way of speaking is a plus in post,expressdelivery,express delivery,assemblage
137517,Old boy dances with wife during Black Sabbath hits,bodyblows,body blows,assemblage
134226,"Coalition supplied balance, ultimately helping?",federation,federation,assemblage
20306,Creature of air (male) to take to water,bathe,bathe,assemblage
72732,Snake and dog in crafty contest,boatrace,boat race,assemblage
90347,Account that's due showing effect of inflation,billowing,billowing,assemblage
43356,Enthusiastic jazz singer behind London theatre,lyrical,lyrical,assemblage
96613,Good worker tackling tip of iceberg in Titanic,giant,giant,assemblage
96705,"US shooter backing renegade, rogue nation",tarantino,tarantino,assemblage
54768,Girl returned on time with ace - of diamonds?,eustace,eustace,assemblage
87671,Shot decent score in golf? Caddie regularly records ranking,hitparade,hit parade,assemblage
3115,Trainee lyricist secures a large job,learner,learner,assemblage
38987,Hawk lifts royal sheep above the tops of elm trees,market,market,assemblage
56256,Suspicious bag unopened,iffy,iffy,assemblage
25421,Grassy meadow provided pasture,leafed,leafed,assemblage
13210,Ways artist's lifted up magazine,arsenal,arsenal,assemblage
4493,Grim looking under fly in soup,unfriendly,unfriendly,assemblage
113918,"Small present wife returns, about to end in acrimonious, bitter blows",snowstorms,snowstorms,assemblage
135739,"Me, by vodka shot (having skipped introductions), put on floor",kayoed,kayoed,assemblage
98017,Here dragons floor the war department band,komodo,komodo,assemblage
73050,Soccer bosses left in dark opening,fanlight,fanlight,assemblage
85597,Father takes on arbitrators in quarrel,fracas,fracas,assemblage
61117,Speech to put off by replacing silver with a bit of it,discourse,discourse,assemblage
102006,Birds avoiding the last half of mighty storms,migrants,migrants,assemblage
69349,God in charge? There's no peace here,panic,panic,assemblage
118008,"One working with Morse, radio operator in part of London",lewisham,lewisham,assemblage
31918,Go on without PR for scary female,ogress,ogress,assemblage
128975,I am shortly to be taking part in a council election - what an idiot!,imbecile,imbecile,assemblage
96165,Pluck model instrument,spinet,spinet,assemblage
108341,What's triple-layered? The answer's somewhat coincidental,threeply,three ply,assemblage
27477,Players' last practice session covered up,dressrehearsal,dress rehearsal,assemblage
16521,Song with a retrospective melody,aria,aria,assemblage
133497,Make new home right above East Yorkshire town,resettle,resettle,assemblage
39074,Some regularly flee rising pollution,smog,smog,assemblage
117727,"Mountain climbing and sailing not hard, so unconvincing performance",playacting,play acting,assemblage
134644,It should be impossible to pick husband largely on chum's tip,chubb,chubb,assemblage
43180,Joke with a lady?,gaga,gaga,assemblage
93781,Land makes outlaw happy and he's reformed,bangladesh,bangladesh,assemblage
50020,Stops at a nice part? How wicked!,satanic,satanic,assemblage
104711,Firm with policies making home safer?,insurer,insurer,assemblage
129008,"Atmosphere Longfellow captures in no time, poetically",erelong,erelong,assemblage
122942,Islander initially shot a grouse,samoan,samoan,assemblage
18442,The Queen right or wrong?,error,error,assemblage
109077,"Slowly shift PC and get Apple, good but oddly deficient",plod,plod,assemblage
90377,Journalist's one man that could be a leader,editorial,editorial,assemblage
74985,Greek island with hot club,cosh,cosh,assemblage
83069,Old robbers ignoring opening for recreational drugs,opiates,opiates,assemblage
62470,First bit of chapped skin? Tear off a strip,chide,chide,assemblage
121596,Great place for thieves cased by bent police officer,superintendent,superintendent,assemblage
14514,"Last runner through Yorkshire, last",endure,endure,assemblage
42584,Group to get off when torched?,setalight,set alight,assemblage
84765,Flower given to darling creates effect,execute,execute,assemblage
96588,Drug joint's menu item?,potroast,pot roast,assemblage
15635,Oval jugs made by a former foreign hand,jugoslav,jugoslav,assemblage
7383,There's little shelter from drink - one needs the poison,portico,portico,assemblage
75638,Boy attending a musical performance,sonata,sonata,assemblage
110062,City presenting huge temptation for gardener,bigapple,big apple,assemblage
29751,Cardboard saint upset in Kent?,whitstable,whitstable,assemblage
57830,Arctic rocks unmoved,icecold,ice cold,assemblage
59751,Shrub from which bee pursues mum,madrone,madrone,assemblage
85781,I'm not sure young scientist should be in cast - it's torture,thumbscrew,thumbscrew,assemblage
14029,Fine-tune vehicle,goodstrain,goods train,assemblage
116431,Alternative stock market's not so unpredictable,aimless,aimless,assemblage
67865,Readiness to lose belief without very good deed,defeatism,defeatism,assemblage
127081,"Where, in London, dozens of tradesmen are generous?",bakerstreet,baker street,assemblage
29064,Transport of fury (or vice versa),roadrage,road rage,assemblage
130578,Week remains Doris's cleaning time?,washday,washday,assemblage
114917,Nationalist in touch with affection's tumult,patriot,patriot,assemblage
49551,Check straps of underwear,scanties,scanties,assemblage
47584,Fruit producer on a poultry-farm?,eggplant,eggplant,assemblage
50043,A male doctor's rounds,ammo,ammo,assemblage
70240,Supposed origin of president's diary in taxi at home,logcabin,log cabin,assemblage
52162,Report of a couple of fruits producing disease,beriberi,beriberi,assemblage
62221,"Plain menu appearing all fancy, finally",ugly,ugly,assemblage
15486,A lake fed by a river (more like the Dead Sea?),aral,aral,assemblage
137989,Male with a zip cut old wooden bowl,mazer,mazer,assemblage
97024,"Left in after this time, so upset clovers",ladinos,ladinos,assemblage
4940,Consternation at sweet potatoes I'd brought up,dismay,dismay,assemblage
102763,One with obsessive interest about fish,tuna,tuna,assemblage
9918,"Carriages to inflict damage on joints, we hear",hackneys,hackneys,assemblage
40661,The craft of dressing?,sauceboat,sauceboat,assemblage
36991,Infection around spot needs cream applied regularly,cholera,cholera,assemblage
135031,"You, on boat's capsizing, may give something less than three cheers",yesbut,yes but,assemblage
37134,Pick holes in garment with a run in it,carp,carp,assemblage
59280,Wise duke upset top drawer,degas,degas,assemblage
35533,Run and puff - clergyman required,administer,administer,assemblage
18901,Run off with a politician after last month,decamp,decamp,assemblage
59202,"Governed by air, its function is to give resilience under foot",underlay,underlay,assemblage
83356,A suitable sucker?,tailorsdummy,tailors dummy,assemblage
47816,Politicians get the point first in these jokes,stories,stories,assemblage
21827,"Outline result, if arsenic mixed with oxygen",scenario,scenario,assemblage
83852,Material point to occupation,linen,linen,assemblage
106205,Sick records written up by week,spew,spew,assemblage
104388,"New proof is put to ninety-nine, half-asleep",soporific,soporific,assemblage
6561,Would you see railwaymen as a result of taking this approach?,runup,run up,assemblage
61685,Shows great confidence with props and one's material,strutsonesstuff,struts ones stuff,assemblage
115277,School actors downloaded recording,podcast,podcast,assemblage
88418,Servitude when the majority take everything,thrall,thrall,assemblage
32709,Bird cooked around noon for correspondent,penfriend,penfriend,assemblage
141586,"Breaking hand, return to a bit of carpentry",mitrejoint,mitre joint,assemblage
104822,"Second double entendre, perhaps, suggests going for a slash?",swordplay,swordplay,assemblage
16678,"Union leader is more confident, having taken much interest",usurer,usurer,assemblage
17571,Too much of pals to finish off with round of golf,also,also,assemblage
99753,Agent is fine performer,factor,factor,assemblage
72061,"Teach a king English, with an hour off for a bite?",teacake,teacake,assemblage
79580,Wait for time in bathroom,bidet,bidet,assemblage
46726,"Enigmatic, keen and in charge, set about exercising",cryptic,cryptic,assemblage
134722,"They hang from the neck of special friend, married on the rebound",dewlaps,dewlaps,assemblage
45152,"Darkness is short, but not far away",nigh,nigh,assemblage
80480,En voyage without information and refusing accommodation,intransigent,intransigent,assemblage
8748,Conclude there's no getting out of hell,infer,infer,assemblage
20503,Girl cuts end off trousers,jean,jean,assemblage
108803,Dud and Pete's initial prominence,bump,bump,assemblage
84311,Time to request church to provide a working party,taskforce,task force,assemblage
88152,"Breakdown in relations for tabloid, which is charged having pursued princess",disunion,disunion,assemblage
77398,Better order meal before I make a speech,ameliorate,ameliorate,assemblage
20651,Back massage by Norse causes skin injury,burn,burn,assemblage
88936,Sweet that's lavish in nuts,bananafritters,banana fritters,assemblage
76353,Return note with grass blade,knife,knife,assemblage
16581,Long snake put down with anger,aspire,aspire,assemblage
138683,"Constantly reproducing, much like anti-abortionists, I see",prolific,prolific,assemblage
125406,Dispose of at a higher price,sellup,sell up,assemblage
110389,"Nobleman to bail out in a metropolis, having to carry can",accountability,accountability,assemblage
65952,Expert locks up old books without delay,pronto,pronto,assemblage
87935,Poor ascent is difficult,hardup,hard up,assemblage
138291,Up to date on focus again,recentre,recentre,assemblage
60488,"US polar explorer - and aviator, by the way",byrd,byrd,assemblage
80487,Hate journalist over investigation,detest,detest,assemblage
62078,Guided minister of German blood to devour poor Kent,blunkett,blunkett,assemblage
26882,The French fellow at match gets space to manoeuvre,legroom,legroom,assemblage
78612,Place in a mess with habit of every character,alphabetic,alphabetic,assemblage
57293,Balance regarded as fit by French banker,equipoise,equipoise,assemblage
78783,A sign of emotional entanglement,loveknot,love knot,assemblage
106316,Work of Da Vinci remains superior,lastsupper,last supper,assemblage
78687,Cook cabbage - it's said to be a scientific principle,boyleslaw,boyles law,assemblage
105839,Island puts down pets,cossets,cossets,assemblage
78023,Road surface touched a river from behind,macadam,macadam,assemblage
34848,First man to be a mother,adam,adam,assemblage
24738,Sort of entertainment seen as turning weary,satire,satire,assemblage
26618,"Stone me! Belonged to you a long time ago, in a way",amethyst,amethyst,assemblage
114871,What is written in the first half of November?,shortstory,short story,assemblage
86972,"Crack cocaine's heading into US city, providing financial stability",solvency,solvency,assemblage
17818,Providing back-up when company is a failure,fiasco,fiasco,assemblage
20824,Contradict Yankee after study,deny,deny,assemblage
