Index,Clue,Solution,Spaced_Solution,gemma_predicted,llama_solved_answer
37715,Light displayed in fort or chapel,torch,torch,assemblage,BEACON,0
78999,Ridicules a politician with nothing on amid libidinous extremes,lampoons,lampoons,assemblage,TAUNTER,0
141400,"Record playing in calm, calm water",millpond,millpond,assemblage,LPINLAGO,0
43762,No action required about coach reservation,restraint,restraint,assemblage,INACTION,0
45831,One noting details finds shilling on Ken Dodd?,stickler,stickler,assemblage,NOTETAKER,0
82967,Blushing landlady is remarkable,redletter,red letter,assemblage,RED DYKE,0
116523,Much abbreviated service offered by some councils to motorists' family group,pride,pride,assemblage,MOTEL,0
55684,"As I am presented here, but my last is an in mere?",riddlemeree,riddle me ree,assemblage,AS I AM,0
21748,Record-keeper extremely lovely in uniform,evelyn,evelyn,assemblage,CLERKS,0
46485,Traverse black spine,bridge,bridge,assemblage,CROSSB,0
101326,"Rock pop, Eve: it's old hat",stovepipe,stovepipe,assemblage,ADAMANTS,0
53259,Put on important hat for the races,donkeyderby,donkey derby,assemblage,TOP HATS,0
76115,"Suppose the answer isn't ""a positive Hell""?",inferno,inferno,assemblage,ASSUME,0
122359,College getting family groups eviscerated,kings,kings,assemblage,SCHOOL,0
29952,Country sport really regularly cancelled,rural,rural,assemblage,IRELAND,0
142061,"After comic opera, villager embraces hot bird",mikadopheasant,mikado pheasant,assemblage,VILLAGER,0
70708,"Starbuck's first found here, healthier and with topping",whaler,whaler,assemblage,CREMAE,0
10723,"To one Pope, it spelt danger",alittlelearning,a little learning,assemblage,ANAGRAM,0
93984,Enduring wish to retain support,longstanding,longstanding,assemblage,LASTINGWISH,0
11750,Put sailors in vessel - they secure wheels on shafts,setscrews,setscrews,assemblage,SHIPAXLES,0
27445,Accommodation bit into end of prayer time,apartment,apartment,assemblage,HOSTELRY,0
69657,"Set of rules? Something bad, reportedly a burden",syntax,syntax,assemblage,ONEROS,0
56935,Examine church plant,vetch,vetch,assemblage,INSPEA,0
65606,Treat cruelly journalists at work,oppress,oppress,assemblage,ILLTREAT,0
114272,A short jacket is dazzling,ablaze,ablaze,assemblage,BLAZER,0
99905,Plenty in favour of nuclear energy generation,profusion,profusion,assemblage,PRONUCLEAR,0
142194,One who's desperate kicks the bucket and swells,dandies,dandies,assemblage,NEEDIER,0
85518,"Old Tory contention, where migrants may be entering Britain",heathrow,heathrow,assemblage,EMIGRANT,0
90494,They'll be there returning thanks over offers made,attenders,attenders,assemblage,GRATEFUL,0
127633,Frequently short of soft paper in gents,squires,squires,assemblage,LOOPEST,0
55519,How you may live if single-minded?,ononesown,on ones own,assemblage,AS ONE,0
136968,Lie about Irish town and county,leitrim,leitrim,assemblage,LIARIES,0
14004,Judge's hooter and saggy jawline,jowl,jowl,assemblage,NOSE,0
97979,Drank to the reporter's completion of duty?,deadline,deadline,assemblage,TOASTED,0
135233,"People like Nero in Rome, always heading back after gold",emperors,emperors,assemblage,ROMANS,0
2788,Wine and cheese: uplifting with a little Gershwin,madeira,madeira,assemblage,RIPEST,0
135833,Undoing of woman last month involving the opposite sex,annulment,annulment,assemblage,REVERSAL,0
124971,A painter is very dry outside,tissot,tissot,assemblage,ARTIST,0
55250,"Man holding, as it may be, a dog",alsatian,alsatian,assemblage,HUSBAND,0
93934,Some say pigs crop up to finish cake,police,police,assemblage,ICINGS,0
112860,Starts to tell agriculturalists that King Edward is a local spud,tater,tater,assemblage,SEEDS,0
18342,"Camels go out here? Hot, missing covers",ashtray,ashtray,assemblage,OASISE,0
97901,Monster that is spotted south of headland,nessie,nessie,assemblage,MINOTA,0
93791,Virgin Queen's gone in to communicate,interact,interact,assemblage,NETWORK,0
95309,Missile's explosion leads to wild anger,boomerang,boomerang,assemblage,FURIOSO,0
5438,Spoilt little brat put on display,impaired,impaired,assemblage,EXHIBIT,0
17520,"One of crowd in old, upturned craft",extra,extra,assemblage,MOBSA,0
31824,Previously more of a noble character?,earlier,earlier,assemblage,EARLIER,1
90652,A shameful retreat?,denofvice,den of vice,assemblage,AT A LOSS,0
42487,Gold goes up when two firms are after it for decoration,rococo,rococo,assemblage,ORANGE,0
88375,Good landlord serves spirit,ghost,ghost,assemblage,HOSTS,0
63005,"Terrible type leading advance, left to court celebrity",ivanlendl,ivan lendl,assemblage,AWFUL STAR,0
137206,They try to get opinions among TV audiences,interviewers,interviewers,assemblage,RATINGSAGENCY,0
30546,Expression of surprise in Britain with Brit abroad,blimey,blimey,assemblage,GASPING,0
7260,"Brown tin-opener, one intrinsic flaw",taint,taint,assemblage,CANER,0
32370,Adviser's first to finish plan,idea,idea,assemblage,ENDS,0
11129,Hairy rebellious Irish broadcaster,risky,risky,assemblage,RTEEE,0
112693,On for facsimile,repro,repro,assemblage,APING,0
7266,Contamination isn't common,taint,taint,assemblage,RARES,0
34772,"Expand ancient site, removing top and installing home guard",enlarge,enlarge,assemblage,ENLARGE,1
32702,"After removing hat and Eros's coat, Greek hero gets cold",chill,chill,assemblage,CHILL,1
110872,Old-time prospector has gone off with the money,sourdough,sourdough,assemblage,PROSPECT,0
65732,Look after little girl in squalid place - get a medal for it?,decathlon,decathlon,assemblage,NURTURE,0
120880,First entry in old book of songs about fish behind ship's stern mid-ocean!,psalmone,psalm one,assemblage,PSALMS,0
116248,"Support it over debts, being well disposed",propitious,propitious,assemblage,LIABILITIES,0
3166,Elevated books exist as a source of inspiration,erato,erato,assemblage,BIBLE,0
92496,Entrance money that was sign of quality,hallmark,hallmark,assemblage,ADMIRAL,0
35045,Basket maker that's old raised cash in Brazil once,osier,osier,assemblage,CANOE,0
29412,"V-shaped locks opening, not new, say",widowspeak,widows peak,assemblage,NOT NEW,0
109253,Queen collected books and Queen was an actress,ellenterry,ellen terry,assemblage,ELIZA,0
138375,"Clean tackles, Premier League headers by blue and red United",purple,purple,assemblage,CLEAN,0
34431,Hector has no right to the insignia,badge,badge,assemblage,BADGE,1
33030,Small carnivore shortened portico,stoa,stoa,assemblage,LYNX,0
51657,Return of fabled bird vexed Scottish pirate,corsair,corsair,assemblage,PHOEN,0
123321,Takeover bid made by the committed buyer,firmoffer,firm offer,assemblage,GOING,0
25173,"Hang around, girl!', we say, in period of inactivity",stasis,stasis,assemblage,LAYBY,0
135850,Profane girl lacking seriousness,dishallow,dishallow,assemblage,BLASPHEMY,0
66350,Poet turns to take semi-fierce part,divorce,divorce,assemblage,POETESS,0
128977,Girl losing her head about allowance a nonsense,irrational,irrational,assemblage,ALLOWANCE,0
117155,Duty of extra esteem getting volunteers cross,valueaddedtax,value added tax,assemblage,TAX RETURN,0
85433,Catch Penny breaking down - love is torture,strappado,strappado,assemblage,PENALIZE,0
34410,"Little taste of cheddar cheese, not for game",croquet,croquet,assemblage,CHEESE,0
44114,"Distinguishing feature of beauty contest winner: ostentatious walk, one yard short",sash,sash,assemblage,MARK,0
115906,"Dog and horse amongst this odd collection of animals, reportedly",shihtzu,shih tzu,assemblage,MENAGE,0
26871,Tinker tolerates tripe,fiddlesticks,fiddlesticks,assemblage,COPPERSBOTTOM,0
128024,Plants model on joint poles,treeferns,tree ferns,assemblage,MAIZE STALK,0
55915,River and seafood the French found atrocious,execrable,execrable,assemblage,ABHORRENT,0
142348,"Senseless getting Serco, you said - maybe give someone else the job",outsource,outsource,assemblage,OUTSOURCE,1
18906,Christmas morning? Quietly do a runner,decamp,decamp,assemblage,NOELLE,0
139866,Native warriors quiet and mischievous,impish,impish,assemblage,SIOUXES,0
66369,"Slow starter and touchy, I'm easily knocked down",skittle,skittle,assemblage,SKITTLE,1
129842,First among characters hailed in each fiefdom,chief,chief,assemblage,EARLS,0
81444,"""Sir"", as he is British originally",sahib,sahib,assemblage,ESQUIRE,0
110465,Swede gives you wind? Then take a very little!,gustav,gustav,assemblage,LETTUC,0
136192,Party with two runners?,carouse,carouse,assemblage,RELAYS,0
84140,Polls about to close with awful fear around,referenda,referenda,assemblage,ELECTION,0
30868,Rebel leader in isolated uprising is put on record,enrol,enrol,assemblage,RIOTS,0
56047,"Beat vicar and ring up, getting firm with me",overcome,overcome,assemblage,ADDRESS,0
141469,"In yet another way, describing queen the greatest example of this?",inequality,inequality,assemblage,PARADIGM,0
35038,Sporting event in which one has to fire on the run,sackrace,sack race,assemblage,BI ATH,0
65005,Larks of Arcadia?,amusements,amusements,assemblage,PASTORALS,0
123423,So long coat is actually outselling tops?,ciao,ciao,assemblage,ABIA,0
141712,Unexpected twist in US version of Pound: king taking knight,kicker,kicker,assemblage,POETRY,0
79593,"Female in woods is crazy, showing no feelings for male",dryad,dryad,assemblage,MADAM,0
129972,Small gardens here a little bit out of place,skewwhiff,skew whiff,assemblage,ALL OT,0
51683,Season to study ten-cent books,condiment,condiment,assemblage,SUMMER,0
65061,Letter sent to a remote station?,outpost,outpost,assemblage,OUTPOST,1
86327,Islands associated with bicentenarian celebration at a lot of temples,galapagos,galapagos,assemblage,HAWAIIANS,0
105531,Check if son is off school again,retrain,retrain,assemblage,TRUANTS,0
114997,"Coin ""river horse"", perhaps, for this large beast?",rhinoceros,rhinoceros,assemblage,HIPPOPOTAM,0
139092,Cleaning mess - what's humiliating about that?,shampooing,shampooing,assemblage,SHAMELESS,0
109750,Lower classes intended mutiny,defiance,defiance,assemblage,PROLETAI,0
138552,Set up celebrity with young man from the fifties,started,started,assemblage,STARLET,0
98041,"Outdo ""Vote for Clegg"" on the radio",picnic,picnic,assemblage,TOPPED,0
37240,Dog brought up beer,airedale,airedale,assemblage,RETRIEV,0
37125,"Guided by instinct, did nothing",idled,idled,assemblage,IDLED,1
15291,Excessive gushing from paramours wanting large contraceptive,overspill,overspill,assemblage,LOVERSPILL,0
60913,Scottish city will shortly report finished business,donedeal,done deal,assemblage,ABER DEEN,0
2721,Weird when retiring perfectly fit fighters,samurai,samurai,assemblage,ODDBALL,0
135561,Finished by topping aristocrats,uppercrust,upper crust,assemblage,DONE TO,0
134671,"Small range, one in city state",slovenia,slovenia,assemblage,SIERRA,0
48118,Stake zero in space rockets,paling,paling,assemblage,BETONS,0
71470,Dress container found in car,gearbox,gearbox,assemblage,GARMENT,0
95401,"Very busy, being occupied with personal viewers",uptooneseyes,up to ones eyes,assemblage,ID IOS,0
21212,Moon rocket gets ahead on oxygen,apollo,apollo,assemblage,LUNAR,0
84415,Old bird sitting on pole is grouse,moan,moan,assemblage,EMUS,0
422,Posh jerks welcoming qualified person's advance,upgrade,upgrade,assemblage,REFINED,0
803,Topless vicar? That's flaming wrong!,arson,arson,assemblage,EVILS,0
58106,"Country house like this cut rent, previously",lesotho,lesotho,assemblage,MANORS,0
100954,Check old song picked up in music halls,auditoria,auditoria,assemblage,AUDITED,0
106971,"Stand by, I'm near plastic vessel",submarine,submarine,assemblage,WAITING,0
137445,Article on women's muscle,thew,thew,assemblage,ERAS,0
14617,American saying proper farewell,adieu,adieu,assemblage,ADIEU,1
132963,Something pour le weekend in this?,franglais,franglais,assemblage,WEEKENDER,0
21800,A representative is admitted back in the old country,persia,persia,assemblage,AGENT,0
19858,A northern port somewhere in Hampshire,andover,andover,assemblage,SOUTHAM,0
67530,Wrong application is filed by brood,misuse,misuse,assemblage,MISLAY,0
118872,Risk involved with a novice heard playing the bagpipes,skirl,skirl,assemblage,PERIL,0
127663,"Double letter with double letters spelled out as ""fraud""",wouldbe,would be,assemblage,EE DEE,0
106554,Island unknown for being comfortable,cosy,cosy,assemblage,IOSA,0
88124,Writer's love movie,ovid,ovid,assemblage,AMOR,0
96506,"Two deceivers, the second lacking a device with teeth",ratchet,ratchet,assemblage,LIARSIS,0
121383,Perhaps Horace is aware of pronounced facial feature?,romannose,roman nose,assemblage,NOSE POSE,0
132374,"Unconscious chap in parent, wally",dunderhead,dunderhead,assemblage,SUBCONSCIOUS,0
85816,Practises and secures top spin,prosecutes,prosecutes,assemblage,REHEARSES,0
121249,"One's bald head at first appearing stupid, very pale on top",ashblonde,ash blonde,assemblage,EATON RAP,0
64466,"Standard loom attached to knitted fabric, briefly",tricolour,tricolour,assemblage,WEAVERIES,0
24611,"Mother, perhaps first of women in family environment",wife,wife,assemblage,MAMA,0
63536,"Defector's case dismissed - exercise privilege, ultimately",escapee,escapee,assemblage,DESERTS,0
49694,Butter up quartermistress,smarm,smarm,assemblage,FLIRT,0
43340,"Hard or firm, call commercial breaks shrewd business",horsetrading,horse trading,assemblage,SMART MONEY,0
99713,Former dictator's unhappy parent,saddam,saddam,assemblage,MASSAS,0
48134,A Labour leader takes many shares out,allots,allots,assemblage,UNLOAD,0
30044,Entire sprinters' centre led great comeback,integral,integral,assemblage,RUNNERSUP,0
22605,Growth is said to follow popular demand,insist,insist,assemblage,NEEDLY,0
125334,Always chasing black horse,bay,bay,assemblage,NAG,0
94110,"After ten years, North Carolina has the first bit of evidence of corruption",decadence,decadence,assemblage,DECENNIAL,0
128852,Improvement in how sappers are deployed?,reformation,reformation,assemblage,TRENCHWAR,0
2189,False impression from Conservative: give him time,chimera,chimera,assemblage,TORYISM,0
102142,"""Victory"" - focus of flagship vessel to find a measure of knots, say?",wingspan,wingspan,assemblage,TRIUMPHS,0
44795,Study bill for dispatch,consign,consign,assemblage,ANALYSE,0
119160,To drop all value of French artist is English,demonetise,demonetise,assemblage,DEVALUATE,0
122370,"Yields to Julian Clary and Lily Savage, perhaps?",outturns,outturns,assemblage,CAMPFOLLOW,0
134315,Perfume for female Indian of rank holding an animal back,frangipani,frangipani,assemblage,RANEELEPH,0
35425,Order thesaurus in online form?,edict,edict,assemblage,SORTA,0
23389,Broad English chronicler,trollope,trollope,assemblage,HISTONE,0
9338,Stuff with metal core at bottom of river,taffeta,taffeta,assemblage,OREBODY,0
55522,"Roots of any really admirable, unusual clue and reliably intriguing answer produce a puzzling growth",araucaria,araucaria,assemblage,RHIZOMES,0
36796,Munch: perhaps I start to crunch,artist,artist,assemblage,GNASHES,0
