Index,Clue,Solution,Spaced_Solution,gemma_predicted,gpt_solved_answer
76115,"Suppose the answer isn't ""a positive Hell""?",inferno,inferno,assemblage,NEGATIVE,0
122359,College getting family groups eviscerated,kings,kings,assemblage,COLLE,0
29952,Country sport really regularly cancelled,rural,rural,assemblage,CRICKET,0
142061,"After comic opera, villager embraces hot bird",mikadopheasant,mikado pheasant,assemblage,CHICKEN CURRY,0
70708,"Starbuck's first found here, healthier and with topping",whaler,whaler,assemblage,LATTE,0
10723,"To one Pope, it spelt danger",alittlelearning,a little learning,assemblage,SIXTH SENSE,0
93984,Enduring wish to retain support,longstanding,longstanding,assemblage,PERSISTENT,0
11750,Put sailors in vessel - they secure wheels on shafts,setscrews,setscrews,assemblage,CROSSBARS,0
27445,Accommodation bit into end of prayer time,apartment,apartment,assemblage,ACCOMMODATION,0
69657,"Set of rules? Something bad, reportedly a burden",syntax,syntax,assemblage,CODE,0
56935,Examine church plant,vetch,vetch,assemblage,CLOVER,0
65606,Treat cruelly journalists at work,oppress,oppress,assemblage,MALTREAT,0
114272,A short jacket is dazzling,ablaze,ablaze,assemblage,SHIMMY,0
99905,Plenty in favour of nuclear energy generation,profusion,profusion,assemblage,PROLIFIC,0
142194,One who's desperate kicks the bucket and swells,dandies,dandies,assemblage,BLOATED,0
85518,"Old Tory contention, where migrants may be entering Britain",heathrow,heathrow,assemblage,TORYISM,0
90494,They'll be there returning thanks over offers made,attenders,attenders,assemblage,THANKSGIVING,0
127633,Frequently short of soft paper in gents,squires,squires,assemblage,PAPERED,0
55519,How you may live if single-minded?,ononesown,on ones own,assemblage,FOR THE,0
136968,Lie about Irish town and county,leitrim,leitrim,assemblage,LIESTER,0
14004,Judge's hooter and saggy jawline,jowl,jowl,assemblage,BANG,0
97979,Drank to the reporter's completion of duty?,deadline,deadline,assemblage,TOOK TO,0
135233,"People like Nero in Rome, always heading back after gold",emperors,emperors,assemblage,ROMANES,0
2788,Wine and cheese: uplifting with a little Gershwin,madeira,madeira,assemblage,CHIANTI,0
135833,Undoing of woman last month involving the opposite sex,annulment,annulment,assemblage,DESTRUCTION,0
124971,A painter is very dry outside,tissot,tissot,assemblage,ARTIST,0
55250,"Man holding, as it may be, a dog",alsatian,alsatian,assemblage,HOLDING,0
93934,Some say pigs crop up to finish cake,police,police,assemblage,SPOILS,0
112860,Starts to tell agriculturalists that King Edward is a local spud,tater,tater,assemblage,TATER,1
18342,"Camels go out here? Hot, missing covers",ashtray,ashtray,assemblage,DESERT,0
97901,Monster that is spotted south of headland,nessie,nessie,assemblage,BEAST,0
93791,Virgin Queen's gone in to communicate,interact,interact,assemblage,ELIZABETH,0
95309,Missile's explosion leads to wild anger,boomerang,boomerang,assemblage,FUROR,0
5438,Spoilt little brat put on display,impaired,impaired,assemblage,BRAT,0
17520,"One of crowd in old, upturned craft",extra,extra,assemblage,CANOE,0
31824,Previously more of a noble character?,earlier,earlier,assemblage,NOBLE,0
90652,A shameful retreat?,denofvice,den of vice,assemblage,CUT TO BLACK,0
42487,Gold goes up when two firms are after it for decoration,rococo,rococo,assemblage,GILDED,0
88375,Good landlord serves spirit,ghost,ghost,assemblage,GHOST,1
63005,"Terrible type leading advance, left to court celebrity",ivanlendl,ivan lendl,assemblage,TYPECAST,0
137206,They try to get opinions among TV audiences,interviewers,interviewers,assemblage,PANELISTS,0
30546,Expression of surprise in Britain with Brit abroad,blimey,blimey,assemblage,GASPED,0
7260,"Brown tin-opener, one intrinsic flaw",taint,taint,assemblage,FAULT,0
32370,Adviser's first to finish plan,idea,idea,assemblage,ADVISE,0
11129,Hairy rebellious Irish broadcaster,risky,risky,assemblage,RTE,0
112693,On for facsimile,repro,repro,assemblage,ON,0
7266,Contamination isn't common,taint,taint,assemblage,RARE,0
34772,"Expand ancient site, removing top and installing home guard",enlarge,enlarge,assemblage,DILATE,0
32702,"After removing hat and Eros's coat, Greek hero gets cold",chill,chill,assemblage,HERO,0
110872,Old-time prospector has gone off with the money,sourdough,sourdough,assemblage,GOLDMINER,0
65732,Look after little girl in squalid place - get a medal for it?,decathlon,decathlon,assemblage,GOLDMEDAL,0
120880,First entry in old book of songs about fish behind ship's stern mid-ocean!,psalmone,psalm one,assemblage,SONG,0
116248,"Support it over debts, being well disposed",propitious,propitious,assemblage,SUPPORT,0
3166,Elevated books exist as a source of inspiration,erato,erato,assemblage,BOOK,0
92496,Entrance money that was sign of quality,hallmark,hallmark,assemblage,ENTRANCE,0
35045,Basket maker that's old raised cash in Brazil once,osier,osier,assemblage,BASKET,0
29412,"V-shaped locks opening, not new, say",widowspeak,widows peak,assemblage,LOCKS OPEN,0
109253,Queen collected books and Queen was an actress,ellenterry,ellen terry,assemblage,BOOK QUEEN,0
138375,"Clean tackles, Premier League headers by blue and red United",purple,purple,assemblage,CLEAN,0
34431,Hector has no right to the insignia,badge,badge,assemblage,HECTOR,0
33030,Small carnivore shortened portico,stoa,stoa,assemblage,PORT,0
51657,Return of fabled bird vexed Scottish pirate,corsair,corsair,assemblage,RETURNED,0
123321,Takeover bid made by the committed buyer,firmoffer,firm offer,assemblage,BID BUYER,0
25173,"Hang around, girl!', we say, in period of inactivity",stasis,stasis,assemblage,HANG,0
135850,Profane girl lacking seriousness,dishallow,dishallow,assemblage,SACRILEGE,0
66350,Poet turns to take semi-fierce part,divorce,divorce,assemblage,TROCHEE,0
128977,Girl losing her head about allowance a nonsense,irrational,irrational,assemblage,BALDERDASH,0
117155,Duty of extra esteem getting volunteers cross,valueaddedtax,value added tax,assemblage,CALLING ON,0
85433,Catch Penny breaking down - love is torture,strappado,strappado,assemblage,PENALTY,0
34410,"Little taste of cheddar cheese, not for game",croquet,croquet,assemblage,CHEDDAR,0
44114,"Distinguishing feature of beauty contest winner: ostentatious walk, one yard short",sash,sash,assemblage,GAIT,0
115906,"Dog and horse amongst this odd collection of animals, reportedly",shihtzu,shih tzu,assemblage,HOG ON,0
26871,Tinker tolerates tripe,fiddlesticks,fiddlesticks,assemblage,TOLERATES,0
128024,Plants model on joint poles,treeferns,tree ferns,assemblage,BONE MEAL,0
55915,River and seafood the French found atrocious,execrable,execrable,assemblage,RIVERINE,0
142348,"Senseless getting Serco, you said - maybe give someone else the job",outsource,outsource,assemblage,SENSIBLE,0
18906,Christmas morning? Quietly do a runner,decamp,decamp,assemblage,PASTEL,0
139866,Native warriors quiet and mischievous,impish,impish,assemblage,SIOUX,0
66369,"Slow starter and touchy, I'm easily knocked down",skittle,skittle,assemblage,TUMBLE,0
129842,First among characters hailed in each fiefdom,chief,chief,assemblage,FIRST,0
81444,"""Sir"", as he is British originally",sahib,sahib,assemblage,SIRRAH,0
110465,Swede gives you wind? Then take a very little!,gustav,gustav,assemblage,GUSTED,0
136192,Party with two runners?,carouse,carouse,assemblage,PARTY,0
84140,Polls about to close with awful fear around,referenda,referenda,assemblage,FEARFUL,0
30868,Rebel leader in isolated uprising is put on record,enrol,enrol,assemblage,BANDY,0
56047,"Beat vicar and ring up, getting firm with me",overcome,overcome,assemblage,PERSUADE,0
141469,"In yet another way, describing queen the greatest example of this?",inequality,inequality,assemblage,PARADIGM,0
35038,Sporting event in which one has to fire on the run,sackrace,sack race,assemblage,RUNNING,0
65005,Larks of Arcadia?,amusements,amusements,assemblage,SINGULARS,0
123423,So long coat is actually outselling tops?,ciao,ciao,assemblage,CLOTH,0
141712,Unexpected twist in US version of Pound: king taking knight,kicker,kicker,assemblage,TWIST,0
79593,"Female in woods is crazy, showing no feelings for male",dryad,dryad,assemblage,FEMME,0
129972,Small gardens here a little bit out of place,skewwhiff,skew whiff,assemblage,HANG GARDENS,0
51683,Season to study ten-cent books,condiment,condiment,assemblage,AUTUMN,0
65061,Letter sent to a remote station?,outpost,outpost,assemblage,LETTER,0
86327,Islands associated with bicentenarian celebration at a lot of temples,galapagos,galapagos,assemblage,ISLANDS,0
105531,Check if son is off school again,retrain,retrain,assemblage,CHECKS,0
114997,"Coin ""river horse"", perhaps, for this large beast?",rhinoceros,rhinoceros,assemblage,HIPPOPOTAMUS,0
139092,Cleaning mess - what's humiliating about that?,shampooing,shampooing,assemblage,CLEANING,0
109750,Lower classes intended mutiny,defiance,defiance,assemblage,UNDERCLASS,0
138552,Set up celebrity with young man from the fifties,started,started,assemblage,SETUP,0
98041,"Outdo ""Vote for Clegg"" on the radio",picnic,picnic,assemblage,OUTDO,0
37240,Dog brought up beer,airedale,airedale,assemblage,DOGBEER,0
37125,"Guided by instinct, did nothing",idled,idled,assemblage,INSTINCT,0
15291,Excessive gushing from paramours wanting large contraceptive,overspill,overspill,assemblage,OVERDOING,0
60913,Scottish city will shortly report finished business,donedeal,done deal,assemblage,EDINBURGH,0
2721,Weird when retiring perfectly fit fighters,samurai,samurai,assemblage,WARRIORS,0
135561,Finished by topping aristocrats,uppercrust,upper crust,assemblage,DONE DEAL,0
134671,"Small range, one in city state",slovenia,slovenia,assemblage,SINGAPORE,0
48118,Stake zero in space rockets,paling,paling,assemblage,ROCKET,0
71470,Dress container found in car,gearbox,gearbox,assemblage,DRESSER,0
95401,"Very busy, being occupied with personal viewers",uptooneseyes,up to ones eyes,assemblage,AT THE MOMENT,0
21212,Moon rocket gets ahead on oxygen,apollo,apollo,assemblage,ROCKET,0
84415,Old bird sitting on pole is grouse,moan,moan,assemblage,GULL,0
422,Posh jerks welcoming qualified person's advance,upgrade,upgrade,assemblage,UPRIGHT,0
803,Topless vicar? That's flaming wrong!,arson,arson,assemblage,VIRAL,0
58106,"Country house like this cut rent, previously",lesotho,lesotho,assemblage,MANOR,0
100954,Check old song picked up in music halls,auditoria,auditoria,assemblage,CHECKER,0
106971,"Stand by, I'm near plastic vessel",submarine,submarine,assemblage,STANDBY,0
137445,Article on women's muscle,thew,thew,assemblage,LADY,0
14617,American saying proper farewell,adieu,adieu,assemblage,ADIEU,1
132963,Something pour le weekend in this?,franglais,franglais,assemblage,BOTTLE,0
21800,A representative is admitted back in the old country,persia,persia,assemblage,EMBASSY,0
19858,A northern port somewhere in Hampshire,andover,andover,assemblage,PORTSMOUTH,0
67530,Wrong application is filed by brood,misuse,misuse,assemblage,BROOD,0
118872,Risk involved with a novice heard playing the bagpipes,skirl,skirl,assemblage,RISK,0
127663,"Double letter with double letters spelled out as ""fraud""",wouldbe,would be,assemblage,DOUBLE,0
106554,Island unknown for being comfortable,cosy,cosy,assemblage,ISLE,0
88124,Writer's love movie,ovid,ovid,assemblage,LOVE,0
96506,"Two deceivers, the second lacking a device with teeth",ratchet,ratchet,assemblage,DECEIVER,0
121383,Perhaps Horace is aware of pronounced facial feature?,romannose,roman nose,assemblage,AWARE,0
132374,"Unconscious chap in parent, wally",dunderhead,dunderhead,assemblage,UNCONSCIOUS,0
85816,Practises and secures top spin,prosecutes,prosecutes,assemblage,PRACTICES,0
121249,"One's bald head at first appearing stupid, very pale on top",ashblonde,ash blonde,assemblage,BALD,0
64466,"Standard loom attached to knitted fabric, briefly",tricolour,tricolour,assemblage,STANDARD,0
24611,"Mother, perhaps first of women in family environment",wife,wife,assemblage,MOTHER,0
63536,"Defector's case dismissed - exercise privilege, ultimately",escapee,escapee,assemblage,EXERCISE,0
49694,Butter up quartermistress,smarm,smarm,assemblage,FLAT,0
43340,"Hard or firm, call commercial breaks shrewd business",horsetrading,horse trading,assemblage,SMART BUSINESS,0
99713,Former dictator's unhappy parent,saddam,saddam,assemblage,PARENT,0
48134,A Labour leader takes many shares out,allots,allots,assemblage,SHARES,0
30044,Entire sprinters' centre led great comeback,integral,integral,assemblage,COMEBACK,0
22605,Growth is said to follow popular demand,insist,insist,assemblage,GROWTH,0
125334,Always chasing black horse,bay,bay,assemblage,ALWAYS,0
94110,"After ten years, North Carolina has the first bit of evidence of corruption",decadence,decadence,assemblage,EVIDENCE,0
128852,Improvement in how sappers are deployed?,reformation,reformation,assemblage,IMPROVEMENT,0
2189,False impression from Conservative: give him time,chimera,chimera,assemblage,CONCEIT,0
102142,"""Victory"" - focus of flagship vessel to find a measure of knots, say?",wingspan,wingspan,assemblage,VESSEL,0
44795,Study bill for dispatch,consign,consign,assemblage,STUDY,0
119160,To drop all value of French artist is English,demonetise,demonetise,assemblage,DEVALUATE,0
122370,"Yields to Julian Clary and Lily Savage, perhaps?",outturns,outturns,assemblage,YIELDS,0
134315,Perfume for female Indian of rank holding an animal back,frangipani,frangipani,assemblage,FRAGRANCE,0
35425,Order thesaurus in online form?,edict,edict,assemblage,ORDER,0
23389,Broad English chronicler,trollope,trollope,assemblage,CHRONICLER,0
9338,Stuff with metal core at bottom of river,taffeta,taffeta,assemblage,SANDWICH,0
55522,"Roots of any really admirable, unusual clue and reliably intriguing answer produce a puzzling growth",araucaria,araucaria,assemblage,ANEMONES,0
36796,Munch: perhaps I start to crunch,artist,artist,assemblage,CRUNCH,0
72106,Sleuth on heroin has no record at the Yard; this shows how it's done,technology,technology,assemblage,DETECTIVE,0
32529,Downhearted little brother kept away,brownedoff,browned off,assemblage,SAD BROTHER,0
137346,Numbers following inverse of a binary number,laudanum,laudanum,assemblage,NUMBERS,0
128511,Colleague's role facing loveless persecutor,partner,partner,assemblage,COLLEAGUE,0
59212,Series of notes for musician to travel around new islands,glissando,glissando,assemblage,SONATAS,0
44010,Left-wing enthusiastic journalists turning up in the grasp of a lord are captive survivors,peredavidsdeer,pere davids deer,assemblage,LEFT-WING,0
39166,Hollywood actress's short dress,garb,garb,assemblage,CUTE,0
10474,Scored quickly with pressure before interval at Oval,presto,presto,assemblage,SCORED,0
69565,"Without warning, calls ""Don't be proud!""",dropsin,drops in,assemblage,CALLS,0
36883,Leave behind away kit,outstrip,outstrip,assemblage,KITBAG,0
