Index,Clue,Solution,Spaced_Solution,gemma_predicted,gemma_solved_answer
7260,"Brown tin-opener, one intrinsic flaw",taint,taint,assemblage,STAIN,0
32370,Adviser's first to finish plan,idea,idea,assemblage,AIDE,0
11129,Hairy rebellious Irish broadcaster,risky,risky,assemblage,RADIO,0
112693,On for facsimile,repro,repro,assemblage,REPRO,1
7266,Contamination isn't common,taint,taint,assemblage,DIRTY,0
34772,"Expand ancient site, removing top and installing home guard",enlarge,enlarge,assemblage,ENLARGE,1
32702,"After removing hat and Eros's coat, Greek hero gets cold",chill,chill,assemblage,CHILL,1
110872,Old-time prospector has gone off with the money,sourdough,sourdough,assemblage,GOLD MINER,0
65732,Look after little girl in squalid place - get a medal for it?,decathlon,decathlon,assemblage,SOUVENIRS,0
120880,First entry in old book of songs about fish behind ship's stern mid-ocean!,psalmone,psalm one,assemblage,OPEN SEA,0
116248,"Support it over debts, being well disposed",propitious,propitious,assemblage,PROPITIOUS,1
3166,Elevated books exist as a source of inspiration,erato,erato,assemblage,ERATO,1
92496,Entrance money that was sign of quality,hallmark,hallmark,assemblage,HALLMARK,1
35045,Basket maker that's old raised cash in Brazil once,osier,osier,assemblage,OSIER,1
29412,"V-shaped locks opening, not new, say",widowspeak,widows peak,assemblage,SQUARE LOCKS,0
109253,Queen collected books and Queen was an actress,ellenterry,ellen terry,assemblage,SARAH BERT,0
138375,"Clean tackles, Premier League headers by blue and red United",purple,purple,assemblage,SPRUCE,0
34431,Hector has no right to the insignia,badge,badge,assemblage,BADGE,1
33030,Small carnivore shortened portico,stoa,stoa,assemblage,STOA,1
51657,Return of fabled bird vexed Scottish pirate,corsair,corsair,assemblage,CORSAIR,1
123321,Takeover bid made by the committed buyer,firmoffer,firm offer,assemblage,OPEN OFFER,0
25173,"Hang around, girl!', we say, in period of inactivity",stasis,stasis,assemblage,HIATUS,0
135850,Profane girl lacking seriousness,dishallow,dishallow,assemblage,IRREVERENT,0
66350,Poet turns to take semi-fierce part,divorce,divorce,assemblage,ELEMENT,0
128977,Girl losing her head about allowance a nonsense,irrational,irrational,assemblage,BALDERDASH,0
117155,Duty of extra esteem getting volunteers cross,valueaddedtax,value added tax,assemblage,EXTRA ESTEEM,0
85433,Catch Penny breaking down - love is torture,strappado,strappado,assemblage,TORTURING,0
34410,"Little taste of cheddar cheese, not for game",croquet,croquet,assemblage,SQUASH,0
44114,"Distinguishing feature of beauty contest winner: ostentatious walk, one yard short",sash,sash,assemblage,TRAIT,0
115906,"Dog and horse amongst this odd collection of animals, reportedly",shihtzu,shih tzu,assemblage,CURIO SET,0
26871,Tinker tolerates tripe,fiddlesticks,fiddlesticks,assemblage,INTERFERENCE,0
128024,Plants model on joint poles,treeferns,tree ferns,assemblage,SAGO PALMS,0
55915,River and seafood the French found atrocious,execrable,execrable,assemblage,EXECRABLE,1
142348,"Senseless getting Serco, you said - maybe give someone else the job",outsource,outsource,assemblage,OUTSOURCE,1
18906,Christmas morning? Quietly do a runner,decamp,decamp,assemblage,DECAMP,1
139866,Native warriors quiet and mischievous,impish,impish,assemblage,IMPISH,1
66369,"Slow starter and touchy, I'm easily knocked down",skittle,skittle,assemblage,SENSITIVE,0
129842,First among characters hailed in each fiefdom,chief,chief,assemblage,ALPHA,0
81444,"""Sir"", as he is British originally",sahib,sahib,assemblage,SIR,0
110465,Swede gives you wind? Then take a very little!,gustav,gustav,assemblage,TINY,0
136192,Party with two runners?,carouse,carouse,assemblage,SLEDGES,0
84140,Polls about to close with awful fear around,referenda,referenda,assemblage,SURVEYING,0
30868,Rebel leader in isolated uprising is put on record,enrol,enrol,assemblage,WRITE,0
56047,"Beat vicar and ring up, getting firm with me",overcome,overcome,assemblage,OVERCOME,1
141469,"In yet another way, describing queen the greatest example of this?",inequality,inequality,assemblage,SUPERLATIVE,0
35038,Sporting event in which one has to fire on the run,sackrace,sack race,assemblage,BIATHLON,0
65005,Larks of Arcadia?,amusements,amusements,assemblage,PASTORAL,0
123423,So long coat is actually outselling tops?,ciao,ciao,assemblage,CIAO,1
141712,Unexpected twist in US version of Pound: king taking knight,kicker,kicker,assemblage,SUDORN,0
79593,"Female in woods is crazy, showing no feelings for male",dryad,dryad,assemblage,SADIE,0
129972,Small gardens here a little bit out of place,skewwhiff,skew whiff,assemblage,ROCK GARDEN,0
51683,Season to study ten-cent books,condiment,condiment,assemblage,CONDIMENT,1
65061,Letter sent to a remote station?,outpost,outpost,assemblage,EPISTLE,0
86327,Islands associated with bicentenarian celebration at a lot of temples,galapagos,galapagos,assemblage,S-H-E-T-L-A-N-D-S,0
105531,Check if son is off school again,retrain,retrain,assemblage,RECHECK,0
114997,"Coin ""river horse"", perhaps, for this large beast?",rhinoceros,rhinoceros,assemblage,PACHYDERMS,0
139092,Cleaning mess - what's humiliating about that?,shampooing,shampooing,assemblage,SHAMPOOING,1
109750,Lower classes intended mutiny,defiance,defiance,assemblage,SUBDIVIDE,0
138552,Set up celebrity with young man from the fifties,started,started,assemblage,INSTALL,0
98041,"Outdo ""Vote for Clegg"" on the radio",picnic,picnic,assemblage,EXCEED,0
37240,Dog brought up beer,airedale,airedale,assemblage,RETRIVER,0
37125,"Guided by instinct, did nothing",idled,idled,assemblage,IDLED,1
15291,Excessive gushing from paramours wanting large contraceptive,overspill,overspill,assemblage,OVERSPILL,1
60913,Scottish city will shortly report finished business,donedeal,done deal,assemblage,DONE DEAL,1
2721,Weird when retiring perfectly fit fighters,samurai,samurai,assemblage,SAMURAI,1
135561,Finished by topping aristocrats,uppercrust,upper crust,assemblage,CLEAN SWEEP,0
134671,"Small range, one in city state",slovenia,slovenia,assemblage,SINGAPORE,0
48118,Stake zero in space rockets,paling,paling,assemblage,S-C-O-O-T-S,0
71470,Dress container found in car,gearbox,gearbox,assemblage,CARCASE,0
95401,"Very busy, being occupied with personal viewers",uptooneseyes,up to ones eyes,assemblage,AS BUSY AS A BEE,0
21212,Moon rocket gets ahead on oxygen,apollo,apollo,assemblage,APOLLO,1
84415,Old bird sitting on pole is grouse,moan,moan,assemblage,BEEF,0
422,Posh jerks welcoming qualified person's advance,upgrade,upgrade,assemblage,UPGRADE,1
803,Topless vicar? That's flaming wrong!,arson,arson,assemblage,ARSON,1
58106,"Country house like this cut rent, previously",lesotho,lesotho,assemblage,CHATEAU,0
100954,Check old song picked up in music halls,auditoria,auditoria,assemblage,RECHECKED,0
106971,"Stand by, I'm near plastic vessel",submarine,submarine,assemblage,STATIONED,0
137445,Article on women's muscle,thew,thew,assemblage,BICEP,0
14617,American saying proper farewell,adieu,adieu,assemblage,ADIEU,1
132963,Something pour le weekend in this?,franglais,franglais,assemblage,S-T-A-Y-C-A-T-I-O-N,0
21800,A representative is admitted back in the old country,persia,persia,assemblage,S-P-A-I-N-S,0
19858,A northern port somewhere in Hampshire,andover,andover,assemblage,ANDOVER,1
67530,Wrong application is filed by brood,misuse,misuse,assemblage,MISUSE,1
118872,Risk involved with a novice heard playing the bagpipes,skirl,skirl,assemblage,PERIL,0
127663,"Double letter with double letters spelled out as ""fraud""",wouldbe,would be,assemblage,SELLS IT,0
106554,Island unknown for being comfortable,cosy,cosy,assemblage,EASY,0
88124,Writer's love movie,ovid,ovid,assemblage,FILM,0
96506,"Two deceivers, the second lacking a device with teeth",ratchet,ratchet,assemblage,SPROCKET,0
121383,Perhaps Horace is aware of pronounced facial feature?,romannose,roman nose,assemblage,ROMAN NOSE,1
132374,"Unconscious chap in parent, wally",dunderhead,dunderhead,assemblage,SIMPLETON,0
85816,Practises and secures top spin,prosecutes,prosecutes,assemblage,EXERCISES,0
121249,"One's bald head at first appearing stupid, very pale on top",ashblonde,ash blonde,assemblage,OFF WHITE,0
64466,"Standard loom attached to knitted fabric, briefly",tricolour,tricolour,assemblage,SQUARENESS,0
24611,"Mother, perhaps first of women in family environment",wife,wife,assemblage,WOMB,0
63536,"Defector's case dismissed - exercise privilege, ultimately",escapee,escapee,assemblage,TRAITOR,0
49694,Butter up quartermistress,smarm,smarm,assemblage,SMEAR,0
43340,"Hard or firm, call commercial breaks shrewd business",horsetrading,horse trading,assemblage,CLOSE SHAVING,0
99713,Former dictator's unhappy parent,saddam,saddam,assemblage,SADDAM,1
48134,A Labour leader takes many shares out,allots,allots,assemblage,ALLOTS,1
30044,Entire sprinters' centre led great comeback,integral,integral,assemblage,INTEGRAL,1
22605,Growth is said to follow popular demand,insist,insist,assemblage,INCREASE,0
125334,Always chasing black horse,bay,bay,assemblage,BAY,1
94110,"After ten years, North Carolina has the first bit of evidence of corruption",decadence,decadence,assemblage,DECADENCE,1
128852,Improvement in how sappers are deployed?,reformation,reformation,assemblage,AMELIORATION,0
2189,False impression from Conservative: give him time,chimera,chimera,assemblage,CHIMERA,1
102142,"""Victory"" - focus of flagship vessel to find a measure of knots, say?",wingspan,wingspan,assemblage,WINDSKIP,0
44795,Study bill for dispatch,consign,consign,assemblage,CONSIGN,1
119160,To drop all value of French artist is English,demonetise,demonetise,assemblage,DEGENERATE,0
122370,"Yields to Julian Clary and Lily Savage, perhaps?",outturns,outturns,assemblage,RETURNS,0
134315,Perfume for female Indian of rank holding an animal back,frangipani,frangipani,assemblage,FRAGRANCE,0
35425,Order thesaurus in online form?,edict,edict,assemblage,ARRAY,0
23389,Broad English chronicler,trollope,trollope,assemblage,EXTENDED,0
9338,Stuff with metal core at bottom of river,taffeta,taffeta,assemblage,BEDDING,0
55522,"Roots of any really admirable, unusual clue and reliably intriguing answer produce a puzzling growth",araucaria,araucaria,assemblage,ARAUCARIA,1
36796,Munch: perhaps I start to crunch,artist,artist,assemblage,SAYIC,0
72106,Sleuth on heroin has no record at the Yard; this shows how it's done,technology,technology,assemblage,HYPOTHESIS,0
32529,Downhearted little brother kept away,brownedoff,browned off,assemblage,CAST OFF,0
137346,Numbers following inverse of a binary number,laudanum,laudanum,assemblage,NUMERICS,0
128511,Colleague's role facing loveless persecutor,partner,partner,assemblage,OPPRESS,0
59212,Series of notes for musician to travel around new islands,glissando,glissando,assemblage,S-O-L-F-E-G-G-I-O,0
44010,Left-wing enthusiastic journalists turning up in the grasp of a lord are captive survivors,peredavidsdeer,pere davids deer,assemblage,PRISONERS OF WAR,0
39166,Hollywood actress's short dress,garb,garb,assemblage,SARI,0
10474,Scored quickly with pressure before interval at Oval,presto,presto,assemblage,PRESTO,1
69565,"Without warning, calls ""Don't be proud!""",dropsin,drops in,assemblage,SUDDEN LY,0
36883,Leave behind away kit,outstrip,outstrip,assemblage,OUTSTRIP,1
53809,Wrangler does without club,debater,debater,assemblage,SANS-BAT,0
100137,What dictionaries do about it is quite clear,definite,definite,assemblage,DEFINING,0
137797,Unknown Tory in baffling exposé,exclusive,exclusive,assemblage,EXPOSITORY,0
99466,"Return once more in dance, pirouetting etc",reelect,re elect,assemblage,RE-DANCE,0
123147,"He helps priest change, we hear, by holding ring",altarboy,altar boy,assemblage,S-T-A-L-L B-O-Y,0
82647,Being short of one million on card game,impatience,impatience,assemblage,MILLIONAIRE,0
135298,Worker wants small animal with temper as a variety act prop,handpuppet,hand puppet,assemblage,S-E-A-L-I-O-N S-H-O-W,0
126634,Player on the wings fit and well when the Reds struggled in Europe,praguespring,prague spring,assemblage,S-T-A-G-E-W-R-I-G-H-T-S,0
32163,Biased team and what may be done about it,onesided,one sided,assemblage,T-H-E-S-E D-A-Y-S,0
19916,Vessel - showing its nationality?,flagon,flagon,assemblage,C-A-N-O-E-S,0
7255,Unlocked and shared out moonshine,balderdash,balderdash,assemblage,U-N-S-H-A-C-K-L-E-D,0
89383,"Fixity of purpose is needed by fast bowler, as before",willis,willis,assemblage,S-T-E-A-D-Y,0
4813,"Relative beginners to needlework, in each case expecting",niece,niece,assemblage,A-N-T-I-C,0
15818,Eclipse brings alfresco party?,outdo,outdo,assemblage,S-O-L-A-R,0
92106,Finished with employment involving excessive toil,overwork,overwork,assemblage,E-N-D-U-R-I-N-G,0
58205,"Cold, cold belly",craw,craw,assemblage,I-C-E-D,0
106261,Write up on the greatest Asian,nepali,nepali,assemblage,TIBETAN,0
102430,Flying female monkey call,tinkerbell,tinker bell,assemblage,SQUARE CALL,0
109043,Relief on return of special book,psalms,psalms,assemblage,SOLACE,0
12000,Talk flirtatiously to Tom in Paris at university,chatup,chat up,assemblage,CHAT UP,1
61845,Fearful player in a scrum,awestruck,awestruck,assemblage,TREMULOUS,0
52525,A nameless sentimentalist - like Basil?,aromatic,aromatic,assemblage,AROMATIC,1
39728,Charlie gets a shock from this - fatally so,chair,chair,assemblage,SCARE,0
57460,"I'd return, say, to ring James in Spain",diego,diego,assemblage,DIEGO,1
94054,Poet Virgil's last letter to head,lear,lear,assemblage,POLE,0
61565,"Though in favour of an offer, say no",forbid,forbid,assemblage,FORBID,1
47854,Measure record found in sack,depose,depose,assemblage,BAGGED,0
127649,"Hard looking after number one, when fellow out back is a renowned labourer",heracles,heracles,assemblage,HANDYMAN,0
132391,College oddly calm with undergraduate finally in cell,corpuscle,corpuscle,assemblage,ACADEMICS,0
86547,"Predator's call reported, that is to say, to court",tuwhittuwhoo,tu whit tu whoo,assemblage,BY WORD OF MOUTH,0
88809,Western baddie circle,wheel,wheel,assemblage,ROUND,0
26821,Dress with the end let out,raiment,raiment,assemblage,DRESSED,0
55772,Comprehensive kid after information,generic,generic,assemblage,INFO-KID,0
125583,Checking people of fashion in English resort,bridlington,bridlington,assemblage,POLICING-MAN,0
141064,Extra appointment for teacher? This could delay notification,secondclasspost,second class post,assemblage,SECOND STAGE CALL,0
35735,Gallant companion to girl right out of fairy tale,chevalier,chevalier,assemblage,COURTIER,0
71285,Former cargo ship docked by Russian river outside city walls,extramural,extramural,assemblage,EX-CARGO-SHIP,0
126431,Back plan's no good - upsetting and painful,agonised,agonised,assemblage,SPLANCHN,0
78204,A winter in France going topless? A joke everywhere,universally,universally,assemblage,UBIQUITOUS,0
115011,Lines in support of love by female author,ohenry,o henry,assemblage,A-S-S-I-S-T,0
81074,More or less impartial before a contest,justabout,just about,assemblage,FAIR-S-T-A-T-E,0
19625,Last to finish with majority,endmost,endmost,assemblage,UTMOST,0
5874,Many a girl in the city,chester,chester,assemblage,ANY-CITY,0
