Index,Clue,Solution
3807,Low place in borough (term of disgust expressed)?,bordello
28891,Reserves unlikely to find a place where work's paid for,bookstall
119500,It's barred for pedestrians,zebracrossing
9281,Silver acceptable for use in vessel or car,jaguar
112110,Concerning ex-Liberal,reformer
80961,"This is a blow below the belt, or I''m a Dutchman!",lowlander
99375,Where wild animals made steps furiously?,stampedes
5766,Religious instruction accepted by distant monk,friar
69762,Hush-hush when in bed?,undercover
80445,Switching positions at prison officers' centre,onoff
21410,Early rising sport,lark
102822,Seizes unfinished extortion note,usurps
66976,Effective narration,telling
44626,Test material that shows up in final? It must,litmus
123544,Volatile big shot takes medic on board aerial war contraption,bombsight
48854,The policy of being a part not apart,unionism
122760,High area of mountainside not safe for climbing,stoned
121,What an obsessive spotter does and may suffer from,eyestrain
66824,Group of players or front running athletic starters,orchestra
67317,Corrupt banker concealing the truth (but not all of it) in Russia,deprave
73512,"Rio's game, yet to fix line in Charlie",football
115959,Some Frenchman on air talking about a palace in Versailles,trianon
88394,Minor thoroughfares with a lot of theatres,broadway
53402,Inane men act badly? Get support!,maintenance
59896,Settle score,arrange
72350,Stand to take drugs - take too many?,tripod
42660,Iodine applied to sailors' bones,tarsi
113787,Fit clothes round anything put across here?,poet
116461,Came across roundabout in Morecambe at great speed,meteoric
84836,Atrophied form of a love goddess,aphrodite
11946,Revolutionary queen's toast,cheers
44740,Fish for tea,char
69352,"Alarm call all ignored: I sleep, turning over",panic
102754,Muse in mature form,ruminate
45470,See lion trap a wild butterfly,cleopatra
13656,"Piece of Siberian timber, or piece of meat",steak
72466,Financial support for a new local development,allowance
64431,Refreshment left for bird,teal
5582,Note of time consumed by needlework,crotchet
90188,Informant in bank job,teller
59795,You've feast set in motion with song and poem,theeveofstagnes
67456,Turn up again with couple from Redondo Beach and expert on board,resurface
126338,"Drool licentiously in the sack, looking crimson",bloodred
49963,Calls in question politician using spin,impugns
43138,Pan's little chum in cropped fungus,stinkhorn
101659,Charge making sense with pound discounted at the end,fee
35221,Draw made at random,doodle
109391,Blame taken by feeble soldier about having immobilised lower section,paraplegic
73374,Lectured by Wilton?,carpeted
7117,He puts his baby to bed before running off ...,editor
3695,Excellent performance on course for high-flyer,eagle
121695,"Gaily, casually welcoming sex leads to suppleness",agility
84129,Contract bridge player's ploy,squeeze
140207,Gives no warning to road users and couldn't care less,doesntgiveahoot
139235,Under shelf is another essay on a time when there's little to report,sillyseason
120864,Tudor's defeat by Gloucester?,stroud
123923,City in Provence supporting disheartened Czech prince,charles
19036,Travel essential for Dad's hobby,passport
109974,Regulatory nature of the father of parliaments abroad,paternalism
103494,Gymnastic qualifications reported lines of class evolution,pedigrees
18197,Material that's stimulating damaged ear - outside of the ear,erotica
53398,Liquid I learn and hormonal secretion,adrenalin
4393,Look what we do with the Joneses!,peek
77607,This part of speech invariably is,adverb
46712,Order chief to be earlier,prior
23844,"In Harare, natural amphitheatre perhaps",arena
88438,In a short time band becomes wonderful!,whoopee
116413,Speeding driver's pal hurt in middle of pal's race,schumacher
80231,Accounts really starting to rise alarmingly - they need settling first!,arrears
60543,It's bound to be a bit of a shock,sheaf
34438,Exposed shy refugee,outcast
21608,Don't care for real nut spread,neutral
113395,"Regard as being the same as saying ""I'm scared! Hang on!""",equate
43772,"Opposite of, say, free song?",dirge
25582,Food available for fellows going to university,menu
4731,"""and don't have ______ yourself"" (Larkin's godless day trip)",anykids
58088,Sit on river and fish,ride
60518,Vulnerable former model died,exposed
29222,"Dawn French at the right, or away at the left",aurora
134434,Brief virtue - I'm revising old liberal arts curriculum,trivium
118683,"Spotted thing gets sick, as doomed species do",dieoff
85147,"(Predator and) prey, pack member, snatching bit off",catbird
91075,New rifle with new trigger put in to furnish partner,girlfriend
13924,It cuts things rather fine,mincer
126495,Name girl in conversation,moniker
28109,Colourless flat,insipid
80671,"Bird may be a singer, but not one tenor",avocet
107554,Joiner taking gold fled from the country,andorran
90764,Deprived of choice therein?,neither
124041,By which one might recognise a prize archer?,cupid
75915,Worm pulled up to be devoured by mammal or bird,seagull
1025,"Nudged, I retain disinclination to move",inertia
1820,A place to stay in a remote location,motel
89672,It comes straight from the heart,artery
119837,Glen with fragments often shed by discovery,newlight
117736,Line taken by southern city dwellers,metropolitans
30315,Clothes appear new on student,apparel
90314,The significance of mainly unadulterated wine,purport
90960,Evidence that an animal has passed,skat
91886,Fan creates a stir about a timeless story,aficionado
107742,Heart must have died - once more - within a mile,middle
116959,Extremely small measurement causing Greek character to go without love,micron
122391,"Divided by resistance, one times two less zero gives constant",durable
41162,Man's bulge gets very soft in water,adamsapple
41337,Concerto offers more per performance,emperor
82796,"One is apart, possibly result of marital trouble?",separation
27666,Flock sees lamb stew,assemble
113573,Silencer Mike put on Victorian pick-up,mute
53665,British memo repelled provincial Celt,breton
75289,"Money being short, settled down with a sweet",cassata
49169,Army officer about to take over a holiday island,majorca
104702,"Special pal you primarily had on team, perhaps",playmate
12075,Reversal of space-time where craft are made fast,moorage
92961,Opening supporter's proverbially third in secret,gatepost
122147,Orchestra leader wears clean bra made in Spain,barcelona
6555,Award music presenter university degree in latter years,adjudge
103951,"Bit of a beast, bit of a beast",curb
14949,A short nun's goddess,isis
856,"Expression I love: ""Dusky shrouds""",idiom
9138,"Without any energy, three use tee for drive",thrust
55469,"Simpleton without penny, a hindrance for him",simon
117684,"Declaration from elocutionist who won crown, movingly taking in bow",hownowbrowncow
118401,Fixer who betrayed King Edward twice,solderer
141246,Tool case linking device,boxspanner
140909,"Ill wind arising, innumerable common criminals initially punching dandy, officer on the way?",trafficcop
105762,Unfinished plans of hooligans,roughs
47790,"Staggering aft, infirm sailor may grasp it",taffrail
45451,Half of document taken to one side,recto
9384,Last the revolution in secrecy,stealth
99181,"Human utterance in place of ""computer speak""?",voiceinput
129751,President's instinct at the end - no moral code,bushido
80028,In at back entrance - inside there's Indian cuisine,tandoori
71589,A French officer is unusual,unco
63162,Empty cesspit into such a tank?,septic
56461,Combination of wind and frost causes a pile-up in winter,snowdrift
43208,Cheese with fine Greek character?,feta
97325,Apply too much strain when English king seen in public,overexert
17387,Maybe first or second row in exam,ordinal
102338,Finish holiday and leave,breakoff
31120,"Recovered from booze, not wanting any brought in",better
56135,What drivers should avoid - and what passes through it,bottleneck
20452,"I'm on an upwards course, born to be a candidate",nominee
140079,A single rock's hiding top lady's shorts,onereelers
98949,Number given bill for sleeping accommodation,fourposter
3367,"A pain? Have some tea, Rachel",earache
133597,"Working for a while, covering brief time, is attractive",tempting
43652,Man in Spain losing head in game,ombre
18367,Hibernian flag on hospital,irish
45273,"Flier, part British, raised in Australia",airbus
138352,African with some spice wrapped in sugar?,algerian
27056,A lemon is prepared for dessert,semolina
22764,"Expire, though previously fit as a fiddle",exhale
104953,Stun English judge of propulsion study,rocketry
14680,Billion lucky numbers wasted,blotto
117668,Local legwear that is scrubbed for Terry,hostelry
66462,It reduces glare from headlamps,lampshade
31240,Back ends for roasting over the fire,spit
84670,Force back cold brandy,marc
29281,Short coat given to old philosopher,plato
38500,Writer can't be found soon,anon
40189,"""Cooked Pie and Preserve"" article by old gourmet",epicurean
71851,"On the mountain, a camel? To a certain extent",alpaca
128314,Insect making good tomato awfully hard,goatmoth
120258,Complain as femme fatale entertains docked pleasure boat,bellyache
111844,Bit of publicity for doctor,promo
138011,Appearing shocked by deficit in part of hospital,agape
19839,"Greek characters bearing silver, or man from the east bearing gold etc",magus
10416,Keen to have jellied eel found in the salad?,celery
133171,"Big island's hard on footwear, so I've heard",honshu
76561,Skinny specimen of bird seizing victory,starveling
35089,"Rice needs juicy cooking - no good avoiding that, mum admitted",basmati
