Index,Clue,Solution,gemma_predicted,Spaced_Solution
46657,Growth for production?,plant,double definition,plant
67449,Priest taking musical toy round city in Michigan,kalamazoo,container,kalamazoo
73827,Examining some money in great detail,eying,hidden word,eying
47344,Then he should get a good degree,lisbon,assemblage,lisbon
15031,"Married to eleven men, perhaps?",united,double definition,united
78454,Walk unsteadily at different times,stagger,double definition,stagger
109637,City as wild as Jones,sanjose,anagram,san jose
120218,"Passing oxygen repeatedly in circulation, this more harmful?",poisongas,anagram,poison gas
17814,Remove protective covering from vessel (wood),dishelm,assemblage,dishelm
11883,Stuffed with chopped dates,sated,anagram,sated
102165,"Scotland starts criticising English fellow, inter alia",caledonia,assemblage,caledonia
12804,Moralist girl entertained by joke,puritan,container,puritan
39944,Transport Gibson in hamper,trammel,assemblage,trammel
91356,Is unable to face the situation with free-range poultry?,chickensout,double definition,chickens out
18294,Cut in the Second XI ...,silverside,assemblage,silverside
54805,Perhaps only seconds away from Arkansas capital,ankara,anagram,ankara
118436,Fido's legs struggling to get round old part of London,isleofdogs,anagram,isle of dogs
61812,Lord of a Belgian town,liege,double definition,liege
71508,"Wonder about first engagement, if forced to make a second bequest",reendow,anagram,re endow
73048,The first notes of a French artist,dore,double definition,dore
65706,New student in resort finds means of getting up to date,refreshercourse,assemblage,refresher course
301,Old big-chested guys' backstreet scraps,oddments,assemblage,oddments
6792,"Restore what sounds like rule, say",reinstate,assemblage,reinstate
95487,"Drill on ship I failed, say. A no-hoper?",pessimist,assemblage,pessimist
92830,Eat chips in a way that's not original,pastiche,anagram,pastiche
138907,Shorten journey to and from work,commute,double definition,commute
2605,Right to include one in cultural curio,rarity,container,rarity
44962,Ineffective exhortation to inveterate consumer,useless,double definition,useless
22017,First couple from Scotland seen on border with English map,scheme,assemblage,scheme
72165,"A red giant explodes, becoming a dark star, perhaps?",tragedian,anagram,tragedian
52695,Warmer support for cricket in the Dickens canon?,hearthrug,assemblage,hearth rug
138371,Political supporter's note secured in advance,commie,container,commie
101534,Cheat produced excuse,condone,assemblage,condone
31794,Tricky place to put sexy bottom,hotseat,assemblage,hot seat
125476,BBC programme's award for meditation technique,qigong,assemblage,qigong
21606,Like the Swiss between shifts,neutral,double definition,neutral
121493,Painter only worked in colours,reynolds,anagram,reynolds
80246,"Imagines one goes out with potential partners, trapping a quarter",ideates,container,ideates
21714,Averse to one praying to cast off M&S clothing,anti,anagram,anti
122113,Mythical birds fly at first inside with study of automation,robotics,assemblage,robotics
111926,Variation in phone call - it's not uniform,plainclothes,anagram,plain clothes
20225,"Select smart response, finally putting nothing in",choice,assemblage,choice
1362,"Say there's point to everything, for example",allege,assemblage,allege
35997,Wickedness? What's boring about wickedness?,devilry,container,devilry
18329,Oscar winner with very brief acceptance speech grabbing award,tomhanks,assemblage,tom hanks
14685,"Drunk left in the end, cut short",blotto,container,blotto
34222,Damn dogs chase Charles away,curse,assemblage,curse
15477,One filly in two hundred backed such a hob,ceramic,assemblage,ceramic
55148,"Ragged-trousered unknown exposed right away, which is skilful",dexterous,assemblage,dexterous
39516,"Stream let out, rising again",resurgent,container,resurgent
13631,Infant with hood - that''s the bottom line,total,assemblage,total
78446,Huge prophet passes slowly through a barrier,osmoses,assemblage,osmoses
34122,He brought about a row - old cricketer,larwood,anagram,larwood
109386,Naked stills exploited to sell a sordid story,kissandtell,assemblage,kiss and tell
106264,Number of political leaders won't admit embracing Conservative inclination,tendency,container,tendency
32193,One's getting in support to carry on the fight,resist,container,resist
1107,Machine operator gives up merrymaking,lever,anagram,lever
62132,Restraint that's surprising after company stops one retiring,economy,container,economy
14137,Settled in a resolute way,determined,double definition,determined
96260,Union supporter's backing declared effective to a certain degree,federal,assemblage,federal
68341,The best workmen,optimal,double definition,optimal
75126,"Brave, old and wise",osage,assemblage,osage
2129,I meant a change to liven things up,animate,anagram,animate
82461,Quiet inside with sergeant major outside,stumm,container,stumm
48999,"Indication of intelligence in, for example, this coterie",clique,container,clique
98270,Larva found some distance west on the Golden Mile,inchworm,assemblage,inchworm
75887,Shrub is in teapot that's cracked,poinsettia,anagram,poinsettia
19609,Republican American is turning to one like Putin?,russian,assemblage,russian
120763,Lots of celebrations outside Japanese school,dozens,container,dozens
60609,Information on everyone's origin,gene,assemblage,gene
75995,Old English district sounds wet,soke,double definition,soke
57082,Piped music is groovy,fluted,double definition,fluted
84339,Lots of sheets pull somewhere in Cornwall,padstow,assemblage,padstow
44965,Economise in vain,useless,double definition,useless
103814,Campaign around country building to rage,barnstorm,assemblage,barnstorm
129620,Not knowing how to mend a fuse?,inthedark,double definition,in the dark
63999,Second thoughts about offensive jokes played today,pranks,assemblage,pranks
141808,"Suffering from cold, maybe curator has shivers",catarrhous,anagram,catarrhous
139461,Ruler to damn building that's avant-garde,ultramodern,anagram,ultramodern
75981,Make amends with item reordered previously,atonetime,assemblage,at one time
59549,Mark of magic when small watch doesn't start,sigil,assemblage,sigil
68217,"Slump in the intermission, with no one rising",recession,assemblage,recession
53011,Walk furtively in square with nothing to do,sidle,assemblage,sidle
37074,Taste before consuming popular fruit,tangerine,container,tangerine
41177,False information by great German chemist,liebig,assemblage,liebig
7473,Person serving king's son has maturity,page,assemblage,page
79554,The spinner's even of the greatest importance,toplevel,assemblage,top level
45947,Pearl possibly a shade of white?,paler,anagram,paler
122549,Cheese with parent's fish - sole,mascarpone,assemblage,mascarpone
67906,"I am given place at Cambridge finally, gaining credit",impute,assemblage,impute
4656,Runners organised in some schools,streams,double definition,streams
54996,"Educated and beautiful, finally made some money",learned,assemblage,learned
71513,Scottish beginners furl old manuscript,scroll,assemblage,scroll
46488,Game constructed by snooker player?,bridge,double definition,bridge
18104,Row about missing love letters from financial adviser,tipster,assemblage,tipster
101615,Let fire rip to be creative,fertile,anagram,fertile
128640,Marketing method making unhaloed heads roll,hardsell,anagram,hard sell
133948,Relocated abroad and no longer in England,bangalored,anagram,bangalored
22255,"Took on old English, swapping parts",engaged,assemblage,engaged
101036,Flourishes as spring comes in,abounds,container,abounds
35694,Outline a new house title,silhouette,assemblage,silhouette
97022,"Done with magic, converted and marrying within the tribe",endogamic,anagram,endogamic
99857,"Hair colour like Henry James, perhaps, cut by Latin?",ashblond,assemblage,ash blond
8130,Join forces?,enlist,double definition,enlist
55758,Eggs used for a change?,clutch,double definition,clutch
113281,Nurse keeps rare dog for arbiter of taste,trendsetter,assemblage,trendsetter
45844,Joke about money results in student's punishment,gating,container,gating
21697,Relation may be related on the other side,anti,double definition,anti
78090,Await trouble on North Pacific island,taiwan,assemblage,taiwan
63087,Medication of pills taken with tea,pastille,anagram,pastille
113161,Order to freeze work on fortifications,keepstill,double definition,keep still
57699,Corruption in Portugal? A German life depends on it!,protein,assemblage,protein
56629,Loud Mel B raging over a light drink,flambe,assemblage,flambe
101271,One wanders round hospital for waste containers,ashtrays,container,ashtrays
57627,Bird just right for old Michaelmas market,goosefair,assemblage,goose fair
41350,Beethoven's fifth penguin?,emperor,double definition,emperor
38285,Playtime in January,twelfthnight,double definition,twelfth night
69217,Horse's rump given whip around third part of course,croup,container,croup
89124,"Port wine's last to partake of, about right by lake",lehavre,assemblage,le havre
66687,Record answer given by councillor entering race,transcribe,container,transcribe
18749,"Cool, hot below",neath,assemblage,neath
84298,Former model makes a revelation,expose,assemblage,expose
43049,A measure of port,acre,double definition,acre
92884,"Francis, the writer, a man about town? On the contrary",wheen,assemblage,wheen
59334,Bird of the wilderness,erne,hidden word,erne
114912,Long to run into class that's coming up? Do they?,teachers,assemblage,teachers
75086,Row after a youngster appears in panto,aladdin,assemblage,aladdin
57188,Sources of water selfish protester cut before one,nimbi,assemblage,nimbi
64060,Feet all clumsy? Look at this ad!,leaflet,anagram,leaflet
6924,Expensive honey,dear,double definition,dear
1922,"It controls drift when Rosie's apathetic, they say",leeboard,assemblage,leeboard
32127,When across the street it may need to be wet,whistle,double definition,whistle
58197,"Go together, but back in five minutes: 'Won't _____'",belong,assemblage,belong
30810,Innocent one in church body,naive,container,naive
81042,Last Stuart detailed first victim; Ms Lee?,annabel,assemblage,annabel
22461,Volunteers' angular symbol?,theta,assemblage,theta
130663,Group including copper and bishop run down hill backwards,basemetals,assemblage,base metals
39725,President may be found here daily about one,chair,assemblage,chair
25318,Castles in the air?,rooks,double definition,rooks
