Index,Clue,Solution,Spaced_Solution,gemma_predicted
60419,Spooner's allowed bird to escape,getloose,get loose,anagram
77667,Sugary affair heard to come back after being booed?,meringue,meringue,anagram
107746,Hitting the monarch with a turned-up nose,knocking,knocking,assemblage
128496,One that's played with Pelé and Lukaku recalled a King Power outing,ukulele,ukulele,assemblage
39611,Drink supplied in plastic container,asti,asti,hidden word
35307,This will locate drama school correctly,radar,radar,anagram
37800,Top student is in a small boat,pinnacle,pinnacle,container
56756,Gets the impression my return passage started yesterday - pity!,feelsympathy,feel sympathy,assemblage
127189,Pickled cucumber not hot in food sent back - here?,burgerking,burger king,assemblage
64725,Dirty canteen,mess,mess,double definition
38161,Predator about to move freely,flow,flow,anagram
47334,Small amounts put on horses,bits,bits,double definition
15832,Obsolete function is better,outdo,outdo,assemblage
75368,Divine seen in windows etc,dowse,dowse,hidden word
90383,"Column leader, for example",editorial,editorial,double definition
115918,Treetop bats round lake practise thought transference?,teleport,teleport,assemblage
65935,Issue about drug that's exactly right,spoton,spot on,assemblage
133738,She oversaw agriculture before entering civil service,ceres,ceres,assemblage
85957,All the way down to hell and flung away when love's lost,fulllength,full length,double definition
117609,Is East in time for puzzle?,disorientate,disorientate,container
70273,A centre for research into breadfruit,calabash,calabash,container
67712,Vehicle reversed into animal,cracow,cracow,container
44126,Flirt offering a kiss after thirty seconds?,minx,minx,assemblage
60669,Last drink of the day with a bird,nightjar,nightjar,assemblage
15200,Is a name recollectable? Not with this,amnesia,amnesia,anagram
114637,Your health is of least importance? Drink!,bottomsup,bottoms up,double definition
96527,Slack dandy stealing Helen's heart with heartless ploy,floppy,floppy,assemblage
122050,"Title for chap guarding queen, in a way",manner,manner,container
37771,Romantic details I made up,idealist,idealist,anagram
106780,Badger runs through mown grass,harry,harry,double definition
111711,Its builders caused a stir,prisonhouse,prison house,double definition
123103,It's about a pound in English money,decusettutamen,decus et tutamen,assemblage
5625,Winger starred with flankers in blue pants,redbreast,redbreast,double definition
88173,Ingenious sting,smart,smart,double definition
20685,"Sure about supporting football club during no-score draw? Yes, sure",ofcourse,of course,double definition
130106,"Flower arrangement of Eliza Doolittle's second to be interrupted by school, twice",eschscholzia,eschscholzia,assemblage
48995,Level of wit in this group,clique,clique,double definition
125102,"Lady, not totally square, wanting bit of adventure",nina,nina,double definition
16638,Fight for way to reign over horse,struggle,struggle,assemblage
104378,Bird changes head from what could be its doom …,partridge,partridge,anagram
60751,"Where barcarolle may be heard by ""The King and I"" singer?",rialto,rialto,assemblage
96465,Heinous confusion within a company,inhouse,in house,anagram
19737,Various trees but no great variety,bonsai,bonsai,double definition
17680,Take a double role in part of play,acttwo,act two,assemblage
138323,Commends review of nurses taking temperature twice,entrusts,entrusts,anagram
110707,Some letters describe how to cook this dish,omelette,omelette,anagram
23163,"Suave Bond - middle of sea, Craig's stripped off",debonair,debonair,anagram
140989,"Expressed regret for euro, say",roo,roo,assemblage
100528,A catch in the neighbourhood,around,around,assemblage
141023,"Grouse stew a strong, rancid dish",beefstroganoff,beef stroganoff,assemblage
12321,Share everything the writer put into book collections,allotment,allotment,assemblage
36518,Note milk-curdler is overturned,tenner,tenner,anagram
90905,"Various emails, no clues",miscellaneous,miscellaneous,anagram
123890,"Runner with some excellence, or one just as good",coequal,coequal,assemblage
43754,Read of sloppy hat,fedora,fedora,anagram
122715,One-time royal command variety show performer,jester,jester,assemblage
60625,"For starters, naturally I'm nimble - Japanese assassin?",ninja,ninja,assemblage
73680,Informer who framed his mother?,whistler,whistler,double definition
97781,Knucklehead and blockhead join together,knit,knit,assemblage
40498,Company of high-fliers,aircrew,aircrew,assemblage
96826,"Setter's at work, doubled up, backing onto cool, filthy beasts",hippopotami,hippopotami,assemblage
13619,"Page in ""Paradise Lost"" may go missing",disappear,disappear,anagram
51505,"Stole cattle, but made little noise",rustled,rustled,double definition
126729,Graduate as a footballer?,halfback,halfback,assemblage
108074,Scared badly by Lebanese features,cedars,cedars,anagram
6804,English spirit? Little left in a Scottish place,elgin,elgin,assemblage
56863,Suppress government's initial report,bang,bang,assemblage
38625,Punk playing loud interrupts household no end,hoodlum,hoodlum,assemblage
76104,Surrounded by a dwarf endlessly somersaulting,among,among,assemblage
118543,Sheep enclosure collie emptied for a little bread,tuppence,tuppence,assemblage
104578,"Again, but for the last time?",oncemore,once more,double definition
121885,European river labelled American?,tagus,tagus,assemblage
21290,Preparation against the offensive,deodorant,deodorant,double definition
49324,Intricately veined salad plant,endive,endive,anagram
46807,Space at front of border for plant,embed,embed,assemblage
69164,"Principles of writing, including what is said",morals,morals,container
65408,"Head down south, be away - it's painful!",achy,achy,assemblage
80545,Extreme cunning restraining bore,arrant,arrant,container
59634,Get shot of Sun model after turning over papers,dispose,dispose,assemblage
20728,"Using detailed examination, I can't allay worries",analytical,analytical,anagram
111329,Basis of sweet course in times past: a lot of ale,sconce,sconce,assemblage
120352,Stand by Jack in some evacuated capital,skopje,skopje,container
56988,"Popular, like Jersey-Ibiza return?",demotic,demotic,assemblage
50316,Drag prince round university,haul,haul,container
136488,"""It's stifling in Post Office"", newspaperman snapped",photoed,photoed,container
9521,This ticket is ideal for elections,dream,dream,double definition
80574,Part of the UK restricted by offensive discipline,punish,punish,container
23292,Wooden smile?,beam,beam,double definition
57023,Reduce to silence when imprisoned,shutup,shut up,double definition
109173,Pop's spiked with most of whiskey spirits,dryads,dryads,container
104193,Western in which sharp or flat blood group's altered,occidental,occidental,assemblage
10463,Wagner's Ring? No - not all hell let loose,lohengrin,lohengrin,anagram
79850,"Under counter, old drunken farts won sham argument",manofstraw,man of straw,anagram
88468,Stock support,hoof,hoof,double definition
90760,Leave it houseroom for the doctor's hearing aid?,stethoscope,stethoscope,assemblage
18720,"Between partners at the table, knock back 'umongous drink",negus,negus,container
39439,Its report should stimulate athletic progress,startingpistol,starting pistol,double definition
136024,Stop fighting egghead in glasses!,stemware,stemware,assemblage
13109,"A Ford ""T"" car is renovated, showing motorist's skill",roadcraft,roadcraft,anagram
109496,Choke or accelerator?,throttle,throttle,double definition
110881,Mini taken by environmentalist crew (imagined threat to our planet?),littlegreenmen,little green men,assemblage
89797,That's how not to be hidden,show,show,hidden word
133434,"What a sidekick plays, using spare racket",secondfiddle,second fiddle,assemblage
50149,Little woman and officer get a shock,1o1t,1o1t,assemblage
30023,RAF man sitting inside only console,solace,solace,container
68130,"Frantic having to survive, far from great",lastminute,last minute,assemblage
135011,"Bush, as graduate, really confused about university",baylaurel,bay laurel,assemblage
23637,Delight in appearance,entrance,entrance,double definition
90591,Odysseus's ambit? That is a case for over one solution,ioniansea,ionian sea,assemblage
119709,"American fliers not happy on jumbo jets, initially",bluejays,blue jays,assemblage
65031,Make about a thousand burn,cremate,cremate,container
112444,Final disaster for some furnishings displayed in window,netcurtains,net curtains,assemblage
21822,Situation as nice or nasty,scenario,scenario,anagram
15742,Eye a fresh flower,aperture,aperture,anagram
61043,Energetic sort has Monday off,dynamo,dynamo,anagram
13480,Quick to contain injury in dispensary,pharmacy,pharmacy,container
63487,Fund new loony Borders party,endow,endow,anagram
83888,Man closely wrapped up in himself,knight,knight,assemblage
113982,"A lot of explosive, too unstable in the oven",kiloton,kiloton,container
60571,"University applauded, so lifted",upraised,upraised,assemblage
94588,Serbia sedulously protecting partisan,biased,biased,hidden word
5352,Place on the border needing a sign of security,pledge,pledge,assemblage
104142,"Dozen chairs, one removed, dancing with playfulness",scherzando,scherzando,anagram
76362,National President meets king,hollander,hollander,assemblage
114264,Unusually lithe daughter leaving university in good spirits,lighthearted,light hearted,anagram
29776,Spoil a little rascal with a bit of music,impair,impair,assemblage
33391,"For all to see (about time, too)",overtly,overtly,assemblage
94656,"Labour would be after this on stage - it's ""New""!",gestation,gestation,anagram
31049,Does the dismissed athlete take it running?,jump,jump,assemblage
18346,Intelligence in Egyptian town centre obliterated by booze,liquor,liquor,container
49613,Soldier sitting on favourite wall,parapet,parapet,assemblage
136265,Drink claiming Australian with large belly,paunch,paunch,container
135424,Regularly scrubbing toughened moulding,ogee,ogee,hidden word
75436,Order retreat,monastery,monastery,double definition
26438,Procrastinate when it's time to get up,temporise,temporise,assemblage
123309,"Compound, maybe nitrous, you say: I say different, it's a flower",oxeyedaisy,ox eye daisy,assemblage
43646,"Christian code about being artificial, but seeming otherwise",android,android,anagram
